CarrierID,AreaCode,Prefix,Block,LocalAccessTransportArea,LineType,Latitude,Longitude,CarrierCategory,PrefixType,CarrierName,CarrierType
6214,225,200,0,492,C,30.45807280513529,-91.14628858612196,W,04,AT&T Mobility,WIRELESS
6214,225,200,1,492,C,30.45807280513529,-91.14628858612196,W,04,AT&T Mobility,WIRELESS
6214,225,200,2,492,C,30.45807280513529,-91.14628858612196,W,04,AT&T Mobility,WIRELESS
6214,225,200,3,492,C,30.45807280513529,-91.14628858612196,W,04,AT&T Mobility,WIRELESS
6214,225,200,4,492,C,30.45807280513529,-91.14628858612196,W,04,AT&T Mobility,WIRELESS
6214,225,200,5,492,C,30.45807280513529,-91.14628858612196,W,04,AT&T Mobility,WIRELESS
6214,225,200,6,492,C,30.45807280513529,-91.14628858612196,W,04,AT&T Mobility,WIRELESS
6214,225,200,7,492,C,30.45807280513529,-91.14628858612196,W,04,AT&T Mobility,WIRELESS
6214,225,200,8,492,C,30.45807280513529,-91.14628858612196,W,04,AT&T Mobility,WIRELESS
150C,225,200,9,492,C,30.45807280513529,-91.14628858612196,W,04,T-Mobile,PCS
9419,225,201,0,492,S,30.45807280513529,-91.14628858612196,B,00,AT&T Southeast,RBOC
9419,225,201,1,492,S,30.45807280513529,-91.14628858612196,B,00,AT&T Southeast,RBOC
9419,225,201,2,492,S,30.45807280513529,-91.14628858612196,B,00,AT&T Southeast,RBOC
9419,225,201,3,492,S,30.45807280513529,-91.14628858612196,B,00,AT&T Southeast,RBOC
9419,225,201,4,492,S,30.45807280513529,-91.14628858612196,B,00,AT&T Southeast,RBOC
9419,225,201,5,492,S,30.45807280513529,-91.14628858612196,B,00,AT&T Southeast,RBOC
9419,225,201,6,492,S,30.45807280513529,-91.14628858612196,B,00,AT&T Southeast,RBOC
7190,225,201,7,492,S,30.45807280513529,-91.14628858612196,C,00,Cox,CLEC
9419,225,201,8,492,S,30.45807280513529,-91.14628858612196,B,00,AT&T Southeast,RBOC
9419,225,201,9,492,S,30.45807280513529,-91.14628858612196,B,00,AT&T Southeast,RBOC
6214,225,206,0,492,C,30.02063084056878,-90.82926183506115,W,04,AT&T Mobility,WIRELESS
6214,225,206,1,492,C,30.02063084056878,-90.82926183506115,W,04,AT&T Mobility,WIRELESS
6214,225,206,2,492,C,30.02063084056878,-90.82926183506115,W,04,AT&T Mobility,WIRELESS
6214,225,206,3,492,C,30.02063084056878,-90.82926183506115,W,04,AT&T Mobility,WIRELESS
6214,225,206,4,492,C,30.02063084056878,-90.82926183506115,W,04,AT&T Mobility,WIRELESS
3807,225,206,6,492,S,30.02063084056878,-90.82926183506115,C,00,Network Telephone Corporation,CLEC
6214,225,206,7,492,C,30.02063084056878,-90.82926183506115,W,04,AT&T Mobility,WIRELESS
6664,225,207,0,492,C,30.45807280513529,-91.14628858612196,W,65,Sprint,PCS
6664,225,207,1,492,C,30.45807280513529,-91.14628858612196,W,65,Sprint,PCS
6664,225,207,2,492,C,30.45807280513529,-91.14628858612196,W,65,Sprint,PCS
6664,225,207,3,492,C,30.45807280513529,-91.14628858612196,W,65,Sprint,PCS
6664,225,207,4,492,C,30.45807280513529,-91.14628858612196,W,65,Sprint,PCS
6664,225,207,5,492,C,30.45807280513529,-91.14628858612196,W,65,Sprint,PCS
6664,225,207,6,492,C,30.45807280513529,-91.14628858612196,W,65,Sprint,PCS
6664,225,207,7,492,C,30.45807280513529,-91.14628858612196,W,65,Sprint,PCS
6664,225,207,8,492,C,30.45807280513529,-91.14628858612196,W,65,Sprint,PCS
6664,225,207,9,492,C,30.45807280513529,-91.14628858612196,W,65,Sprint,PCS
3232,225,208,0,492,S,30.45807280513529,-91.14628858612196,C,00,Level 3,CLEC
3232,225,208,1,492,S,30.45807280513529,-91.14628858612196,C,00,Level 3,CLEC
3232,225,208,2,492,S,30.45807280513529,-91.14628858612196,C,00,Level 3,CLEC
3232,225,208,3,492,S,30.45807280513529,-91.14628858612196,C,00,Level 3,CLEC
3232,225,208,4,492,S,30.45807280513529,-91.14628858612196,C,00,Level 3,CLEC
3232,225,208,5,492,S,30.45807280513529,-91.14628858612196,C,00,Level 3,CLEC
3232,225,208,6,492,S,30.45807280513529,-91.14628858612196,C,00,Level 3,CLEC
3232,225,208,7,492,S,30.45807280513529,-91.14628858612196,C,00,Level 3,CLEC
3232,225,208,8,492,S,30.45807280513529,-91.14628858612196,C,00,Level 3,CLEC
3232,225,208,9,492,S,30.45807280513529,-91.14628858612196,C,00,Level 3,CLEC
9419,225,209,0,492,S,30.50398308251003,-90.58209319739427,B,00,AT&T Southeast,RBOC
9419,225,209,2,492,S,30.50398308251003,-90.58209319739427,B,00,AT&T Southeast,RBOC
6214,225,209,4,492,C,30.50398308251003,-90.58209319739427,W,04,AT&T Mobility,WIRELESS
350D,225,209,5,492,S,30.50398308251003,-90.58209319739427,C,00,Charter Fiberlink,CLEC
350D,225,209,6,492,S,30.50398308251003,-90.58209319739427,C,00,Charter Fiberlink,CLEC
516C,225,209,7,492,V,30.50398308251003,-90.58209319739427,V,18,AT&T Internet Services,IPES
6214,225,209,8,492,C,30.50398308251003,-90.58209319739427,W,04,AT&T Mobility,WIRELESS
150C,225,210,0,492,C,30.23474176716482,-90.92190704300364,W,04,T-Mobile,PCS
150C,225,210,1,492,C,30.23474176716482,-90.92190704300364,W,04,T-Mobile,PCS
150C,225,210,2,492,C,30.23474176716482,-90.92190704300364,W,04,T-Mobile,PCS
6505,225,210,3,492,C,30.23474176716482,-90.92190704300364,W,04,Verizon Wireless,WIRELESS
6214,225,210,4,492,C,30.23474176716482,-90.92190704300364,W,04,AT&T Mobility,WIRELESS
6214,225,210,5,492,C,30.23474176716482,-90.92190704300364,W,04,AT&T Mobility,WIRELESS
6214,225,210,6,492,C,30.23474176716482,-90.92190704300364,W,04,AT&T Mobility,WIRELESS
6214,225,210,7,492,C,30.23474176716482,-90.92190704300364,W,04,AT&T Mobility,WIRELESS
6214,225,210,8,492,C,30.23474176716482,-90.92190704300364,W,04,AT&T Mobility,WIRELESS
150C,225,210,9,492,C,30.23474176716482,-90.92190704300364,W,04,T-Mobile,PCS
9419,225,216,0,492,S,30.45807280513529,-91.14628858612196,B,00,AT&T Southeast,RBOC
9419,225,216,1,492,S,30.45807280513529,-91.14628858612196,B,00,AT&T Southeast,RBOC
9419,225,216,2,492,S,30.45807280513529,-91.14628858612196,B,00,AT&T Southeast,RBOC
9419,225,216,3,492,S,30.45807280513529,-91.14628858612196,B,00,AT&T Southeast,RBOC
9419,225,216,4,492,S,30.45807280513529,-91.14628858612196,B,00,AT&T Southeast,RBOC
6664,225,216,5,492,C,30.45807280513529,-91.14628858612196,W,65,Sprint,PCS
9419,225,216,6,492,S,30.45807280513529,-91.14628858612196,B,00,AT&T Southeast,RBOC
9419,225,216,7,492,S,30.45807280513529,-91.14628858612196,B,00,AT&T Southeast,RBOC
9419,225,216,8,492,S,30.45807280513529,-91.14628858612196,B,00,AT&T Southeast,RBOC
9419,225,216,9,492,S,30.45807280513529,-91.14628858612196,B,00,AT&T Southeast,RBOC
153F,225,217,0,482,S,31.00047654696498,-91.34995390779299,C,00,Bandwidth.com,CLEC
153F,225,217,1,482,S,31.00047654696498,-91.34995390779299,C,00,Bandwidth.com,CLEC
749E,225,217,2,482,S,31.00047654696498,-91.34995390779299,C,00,Onvoy,CLEC
749E,225,217,3,482,S,31.00047654696498,-91.34995390779299,C,00,Onvoy,CLEC
153F,225,217,4,482,S,31.00047654696498,-91.34995390779299,C,00,Bandwidth.com,CLEC
153F,225,217,5,482,S,31.00047654696498,-91.34995390779299,C,00,Bandwidth.com,CLEC
153F,225,217,6,482,S,31.00047654696498,-91.34995390779299,C,00,Bandwidth.com,CLEC
7575,225,217,7,482,S,31.00047654696498,-91.34995390779299,C,00,CenturyLink,CLEC
749E,225,217,8,482,S,31.00047654696498,-91.34995390779299,C,00,Onvoy,CLEC
749E,225,217,9,482,S,31.00047654696498,-91.34995390779299,C,00,Onvoy,CLEC
9419,225,218,0,492,S,30.45807280513529,-91.14628858612196,B,00,AT&T Southeast,RBOC
9419,225,218,1,492,S,30.45807280513529,-91.14628858612196,B,00,AT&T Southeast,RBOC
9419,225,218,2,492,S,30.45807280513529,-91.14628858612196,B,00,AT&T Southeast,RBOC
6505,225,218,3,492,C,30.45807280513529,-91.14628858612196,W,04,Verizon Wireless,WIRELESS
7190,225,218,4,492,S,30.45807280513529,-91.14628858612196,C,00,Cox,CLEC
6505,225,218,5,492,C,30.45807280513529,-91.14628858612196,W,04,Verizon Wireless,WIRELESS
7190,225,218,6,492,S,30.45807280513529,-91.14628858612196,C,00,Cox,CLEC
6505,225,218,7,492,C,30.45807280513529,-91.14628858612196,W,04,Verizon Wireless,WIRELESS
9419,225,218,8,492,S,30.45807280513529,-91.14628858612196,B,00,AT&T Southeast,RBOC
9419,225,218,9,492,S,30.45807280513529,-91.14628858612196,B,00,AT&T Southeast,RBOC
6664,225,220,0,492,C,30.45807280513529,-91.14628858612196,W,65,Sprint,PCS
6664,225,220,1,492,C,30.45807280513529,-91.14628858612196,W,65,Sprint,PCS
6664,225,220,2,492,C,30.45807280513529,-91.14628858612196,W,65,Sprint,PCS
6664,225,220,3,492,C,30.45807280513529,-91.14628858612196,W,65,Sprint,PCS
6664,225,220,4,492,C,30.45807280513529,-91.14628858612196,W,65,Sprint,PCS
6664,225,220,5,492,C,30.45807280513529,-91.14628858612196,W,65,Sprint,PCS
6664,225,220,6,492,C,30.45807280513529,-91.14628858612196,W,65,Sprint,PCS
6664,225,220,7,492,C,30.45807280513529,-91.14628858612196,W,65,Sprint,PCS
6664,225,220,8,492,C,30.45807280513529,-91.14628858612196,W,65,Sprint,PCS
6664,225,220,9,492,C,30.45807280513529,-91.14628858612196,W,65,Sprint,PCS
6214,225,223,0,492,C,30.45807280513529,-91.14628858612196,W,04,AT&T Mobility,WIRELESS
6214,225,223,1,492,C,30.45807280513529,-91.14628858612196,W,04,AT&T Mobility,WIRELESS
6214,225,223,2,492,C,30.45807280513529,-91.14628858612196,W,04,AT&T Mobility,WIRELESS
6214,225,223,3,492,C,30.45807280513529,-91.14628858612196,W,04,AT&T Mobility,WIRELESS
6214,225,223,4,492,C,30.45807280513529,-91.14628858612196,W,04,AT&T Mobility,WIRELESS
6214,225,223,5,492,C,30.45807280513529,-91.14628858612196,W,04,AT&T Mobility,WIRELESS
7190,225,223,6,492,S,30.45807280513529,-91.14628858612196,C,00,Cox,CLEC
6214,225,223,7,492,C,30.45807280513529,-91.14628858612196,W,04,AT&T Mobility,WIRELESS
6214,225,223,8,492,C,30.45807280513529,-91.14628858612196,W,04,AT&T Mobility,WIRELESS
6214,225,223,9,492,C,30.45807280513529,-91.14628858612196,W,04,AT&T Mobility,WIRELESS
153F,225,224,0,492,S,30.45807280513529,-91.14628858612196,C,00,Bandwidth.com,CLEC
6664,225,224,1,492,C,30.45807280513529,-91.14628858612196,W,65,Sprint,PCS
153F,225,224,2,492,S,30.45807280513529,-91.14628858612196,C,00,Bandwidth.com,CLEC
153F,225,224,3,492,S,30.45807280513529,-91.14628858612196,C,00,Bandwidth.com,CLEC
7637,225,224,4,492,S,30.45807280513529,-91.14628858612196,C,00,CenturyLink,CLEC
6664,225,224,5,492,C,30.45807280513529,-91.14628858612196,W,65,Sprint,PCS
0893,225,224,6,492,S,30.45807280513529,-91.14628858612196,C,00,US LEC,CLEC
153F,225,224,7,492,S,30.45807280513529,-91.14628858612196,C,00,Bandwidth.com,CLEC
153F,225,224,8,492,S,30.45807280513529,-91.14628858612196,C,00,Bandwidth.com,CLEC
6664,225,224,9,492,C,30.45807280513529,-91.14628858612196,W,65,Sprint,PCS
6505,225,226,0,492,C,30.45807280513529,-91.14628858612196,W,04,Verizon Wireless,WIRELESS
9419,225,226,1,492,S,30.45807280513529,-91.14628858612196,B,00,AT&T Southeast,RBOC
6505,225,226,2,492,C,30.45807280513529,-91.14628858612196,W,04,Verizon Wireless,WIRELESS
9419,225,226,3,492,S,30.45807280513529,-91.14628858612196,B,00,AT&T Southeast,RBOC
9419,225,226,4,492,S,30.45807280513529,-91.14628858612196,B,00,AT&T Southeast,RBOC
6505,225,226,5,492,C,30.45807280513529,-91.14628858612196,W,04,Verizon Wireless,WIRELESS
6664,225,226,6,492,C,30.45807280513529,-91.14628858612196,W,65,Sprint,PCS
9419,225,226,7,492,S,30.45807280513529,-91.14628858612196,B,00,AT&T Southeast,RBOC
6214,225,226,8,492,C,30.45807280513529,-91.14628858612196,W,04,AT&T Mobility,WIRELESS
9419,225,226,9,492,S,30.45807280513529,-91.14628858612196,B,00,AT&T Southeast,RBOC
6664,225,227,0,492,C,30.45807280513529,-91.14628858612196,W,65,Sprint,PCS
6664,225,227,1,492,C,30.45807280513529,-91.14628858612196,W,65,Sprint,PCS
7190,225,227,2,492,S,30.45807280513529,-91.14628858612196,C,00,Cox,CLEC
6664,225,227,3,492,C,30.45807280513529,-91.14628858612196,W,65,Sprint,PCS
6664,225,227,4,492,C,30.45807280513529,-91.14628858612196,W,65,Sprint,PCS
6664,225,227,5,492,C,30.45807280513529,-91.14628858612196,W,65,Sprint,PCS
6664,225,227,6,492,C,30.45807280513529,-91.14628858612196,W,65,Sprint,PCS
6664,225,227,7,492,C,30.45807280513529,-91.14628858612196,W,65,Sprint,PCS
6664,225,227,8,492,C,30.45807280513529,-91.14628858612196,W,65,Sprint,PCS
6664,225,227,9,492,C,30.45807280513529,-91.14628858612196,W,65,Sprint,PCS
153F,225,228,0,492,S,30.45807280513529,-91.14628858612196,C,00,Bandwidth.com,CLEC
153F,225,228,1,492,S,30.45807280513529,-91.14628858612196,C,00,Bandwidth.com,CLEC
7190,225,228,2,492,S,30.45807280513529,-91.14628858612196,C,00,Cox,CLEC
153F,225,228,3,492,S,30.45807280513529,-91.14628858612196,C,00,Bandwidth.com,CLEC
153F,225,228,4,492,S,30.45807280513529,-91.14628858612196,C,00,Bandwidth.com,CLEC
153F,225,228,5,492,S,30.45807280513529,-91.14628858612196,C,00,Bandwidth.com,CLEC
3232,225,228,6,492,S,30.45807280513529,-91.14628858612196,C,00,Level 3,CLEC
4618,225,228,7,492,S,30.45807280513529,-91.14628858612196,C,00,Deltacom,CLEC
5562,225,228,8,492,C,30.45807280513529,-91.14628858612196,W,04,MetroPCS,PCS
5562,225,228,9,492,C,30.45807280513529,-91.14628858612196,W,04,MetroPCS,PCS
749E,225,230,0,492,S,30.93007625967586,-91.55586510021013,C,00,Onvoy,CLEC
749E,225,230,1,492,S,30.93007625967586,-91.55586510021013,C,00,Onvoy,CLEC
749E,225,230,2,492,S,30.93007625967586,-91.55586510021013,C,00,Onvoy,CLEC
749E,225,230,3,492,S,30.93007625967586,-91.55586510021013,C,00,Onvoy,CLEC
153F,225,230,4,492,S,30.93007625967586,-91.55586510021013,C,00,Bandwidth.com,CLEC
153F,225,230,5,492,S,30.93007625967586,-91.55586510021013,C,00,Bandwidth.com,CLEC
153F,225,230,6,492,S,30.93007625967586,-91.55586510021013,C,00,Bandwidth.com,CLEC
749E,225,230,7,492,S,30.93007625967586,-91.55586510021013,C,00,Onvoy,CLEC
153F,225,230,8,492,S,30.93007625967586,-91.55586510021013,C,00,Bandwidth.com,CLEC
153F,225,230,9,492,S,30.93007625967586,-91.55586510021013,C,00,Bandwidth.com,CLEC
153F,225,234,0,492,S,30.45807280513529,-91.14628858612196,C,00,Bandwidth.com,CLEC
6664,225,234,1,492,C,30.45807280513529,-91.14628858612196,W,65,Sprint,PCS
6664,225,234,2,492,C,30.45807280513529,-91.14628858612196,W,65,Sprint,PCS
6664,225,234,3,492,C,30.45807280513529,-91.14628858612196,W,65,Sprint,PCS
6664,225,234,4,492,C,30.45807280513529,-91.14628858612196,W,65,Sprint,PCS
9419,225,234,5,492,S,30.45807280513529,-91.14628858612196,B,00,AT&T Southeast,RBOC
9419,225,234,6,492,S,30.45807280513529,-91.14628858612196,B,00,AT&T Southeast,RBOC
9419,225,234,7,492,S,30.45807280513529,-91.14628858612196,B,00,AT&T Southeast,RBOC
6664,225,234,8,492,C,30.45807280513529,-91.14628858612196,W,65,Sprint,PCS
9419,225,234,9,492,S,30.45807280513529,-91.14628858612196,B,00,AT&T Southeast,RBOC
8660,225,236,0,492,S,30.45807280513529,-91.14628858612196,C,00,NuVox,CLEC
8660,225,236,1,492,S,30.45807280513529,-91.14628858612196,C,00,NuVox,CLEC
6505,225,236,2,492,C,30.45807280513529,-91.14628858612196,W,04,Verizon Wireless,WIRELESS
8660,225,236,3,492,S,30.45807280513529,-91.14628858612196,C,00,NuVox,CLEC
8660,225,236,4,492,S,30.45807280513529,-91.14628858612196,C,00,NuVox,CLEC
8660,225,236,5,492,S,30.45807280513529,-91.14628858612196,C,00,NuVox,CLEC
6505,225,236,6,492,C,30.45807280513529,-91.14628858612196,W,04,Verizon Wireless,WIRELESS
6505,225,236,7,492,C,30.45807280513529,-91.14628858612196,W,04,Verizon Wireless,WIRELESS
6505,225,236,8,492,C,30.45807280513529,-91.14628858612196,W,04,Verizon Wireless,WIRELESS
8660,225,236,9,492,S,30.45807280513529,-91.14628858612196,C,00,NuVox,CLEC
9419,225,237,0,492,S,30.45807280513529,-91.14628858612196,B,00,AT&T Southeast,RBOC
9419,225,237,1,492,S,30.45807280513529,-91.14628858612196,B,00,AT&T Southeast,RBOC
9419,225,237,2,492,S,30.45807280513529,-91.14628858612196,B,00,AT&T Southeast,RBOC
9419,225,237,3,492,S,30.45807280513529,-91.14628858612196,B,00,AT&T Southeast,RBOC
9419,225,237,4,492,S,30.45807280513529,-91.14628858612196,B,00,AT&T Southeast,RBOC
9419,225,237,5,492,S,30.45807280513529,-91.14628858612196,B,00,AT&T Southeast,RBOC
9419,225,237,6,492,S,30.45807280513529,-91.14628858612196,B,00,AT&T Southeast,RBOC
6664,225,237,7,492,C,30.45807280513529,-91.14628858612196,W,65,Sprint,PCS
9419,225,237,8,492,S,30.45807280513529,-91.14628858612196,B,00,AT&T Southeast,RBOC
551G,225,237,9,492,C,30.45807280513529,-91.14628858612196,C,04,Brightlink Communications,CLEC
181D,225,238,0,492,S,30.28364382035011,-91.23575030708687,C,00,Hunt Telecom,CLEC
3232,225,238,1,492,S,30.28364382035011,-91.23575030708687,C,00,Level 3,CLEC
7190,225,238,2,492,S,30.28364382035011,-91.23575030708687,C,00,Cox,CLEC
3232,225,238,3,492,S,30.28364382035011,-91.23575030708687,C,00,Level 3,CLEC
8660,225,238,4,492,S,30.28364382035011,-91.23575030708687,C,00,NuVox,CLEC
516C,225,238,5,492,V,30.28364382035011,-91.23575030708687,V,18,AT&T Internet Services,IPES
153F,225,238,6,492,S,30.28364382035011,-91.23575030708687,C,00,Bandwidth.com,CLEC
153F,225,238,7,492,S,30.28364382035011,-91.23575030708687,C,00,Bandwidth.com,CLEC
153F,225,238,8,492,S,30.28364382035011,-91.23575030708687,C,00,Bandwidth.com,CLEC
8660,225,238,9,492,S,30.28364382035011,-91.23575030708687,C,00,NuVox,CLEC
150C,225,239,0,492,C,30.45807280513529,-91.14628858612196,W,04,T-Mobile,PCS
5562,225,239,1,492,C,30.45807280513529,-91.14628858612196,W,04,MetroPCS,PCS
3232,225,239,2,492,S,30.45807280513529,-91.14628858612196,C,00,Level 3,CLEC
5562,225,239,3,492,C,30.45807280513529,-91.14628858612196,W,04,MetroPCS,PCS
3232,225,239,4,492,S,30.45807280513529,-91.14628858612196,C,00,Level 3,CLEC
516C,225,239,5,492,V,30.45807280513529,-91.14628858612196,V,18,AT&T Internet Services,IPES
5562,225,239,6,492,C,30.45807280513529,-91.14628858612196,W,04,MetroPCS,PCS
7190,225,239,7,492,S,30.45807280513529,-91.14628858612196,C,00,Cox,CLEC
5562,225,239,8,492,C,30.45807280513529,-91.14628858612196,W,04,MetroPCS,PCS
150C,225,239,9,492,C,30.45807280513529,-91.14628858612196,W,04,T-Mobile,PCS
6214,225,240,0,492,C,30.70262217978504,-91.43436293348698,W,04,AT&T Mobility,WIRELESS
749E,225,240,1,492,S,30.70262217978504,-91.43436293348698,C,00,Onvoy,CLEC
6214,225,240,2,492,C,30.70262217978504,-91.43436293348698,W,04,AT&T Mobility,WIRELESS
6214,225,240,3,492,C,30.70262217978504,-91.43436293348698,W,04,AT&T Mobility,WIRELESS
749E,225,240,4,492,S,30.70262217978504,-91.43436293348698,C,00,Onvoy,CLEC
8660,225,240,5,492,S,30.70262217978504,-91.43436293348698,C,00,NuVox,CLEC
3807,225,240,6,492,S,30.70262217978504,-91.43436293348698,C,00,Network Telephone Corporation,CLEC
3232,225,240,7,492,S,30.70262217978504,-91.43436293348698,C,00,Level 3,CLEC
153F,225,240,8,492,S,30.70262217978504,-91.43436293348698,C,00,Bandwidth.com,CLEC
6214,225,240,9,492,C,30.70262217978504,-91.43436293348698,W,04,AT&T Mobility,WIRELESS
9419,225,242,0,492,S,30.45807280513529,-91.14628858612196,B,00,AT&T Southeast,RBOC
9419,225,242,1,492,S,30.45807280513529,-91.14628858612196,B,00,AT&T Southeast,RBOC
9419,225,242,2,492,S,30.45807280513529,-91.14628858612196,B,00,AT&T Southeast,RBOC
9419,225,242,3,492,S,30.45807280513529,-91.14628858612196,B,00,AT&T Southeast,RBOC
9419,225,242,4,492,S,30.45807280513529,-91.14628858612196,B,00,AT&T Southeast,RBOC
9419,225,242,5,492,S,30.45807280513529,-91.14628858612196,B,00,AT&T Southeast,RBOC
9419,225,242,6,492,S,30.45807280513529,-91.14628858612196,B,00,AT&T Southeast,RBOC
6664,225,242,7,492,C,30.45807280513529,-91.14628858612196,W,65,Sprint,PCS
6664,225,242,8,492,C,30.45807280513529,-91.14628858612196,W,65,Sprint,PCS
153F,225,242,9,492,S,30.45807280513529,-91.14628858612196,C,00,Bandwidth.com,CLEC
4618,225,243,0,492,S,30.48556898376502,-90.959254769425,C,00,Deltacom,CLEC
771A,225,243,1,492,S,30.48556898376502,-90.959254769425,C,00,Xfone USA,CLEC
771A,225,243,2,492,S,30.48556898376502,-90.959254769425,C,00,Xfone USA,CLEC
771A,225,243,3,492,S,30.48556898376502,-90.959254769425,C,00,Xfone USA,CLEC
7190,225,243,4,492,S,30.48556898376502,-90.959254769425,C,00,Cox,CLEC
7190,225,243,5,492,S,30.48556898376502,-90.959254769425,C,00,Cox,CLEC
7190,225,243,6,492,S,30.48556898376502,-90.959254769425,C,00,Cox,CLEC
7190,225,243,7,492,S,30.48556898376502,-90.959254769425,C,00,Cox,CLEC
350D,225,243,8,492,S,30.48556898376502,-90.959254769425,C,00,Charter Fiberlink,CLEC
4618,225,243,9,492,S,30.48556898376502,-90.959254769425,C,00,Deltacom,CLEC
6214,225,244,0,492,C,30.86610757839372,-91.016288869623,W,04,AT&T Mobility,WIRELESS
6214,225,244,1,492,C,30.86610757839372,-91.016288869623,W,04,AT&T Mobility,WIRELESS
6214,225,244,2,492,C,30.86610757839372,-91.016288869623,W,04,AT&T Mobility,WIRELESS
6214,225,244,3,492,C,30.86610757839372,-91.016288869623,W,04,AT&T Mobility,WIRELESS
6214,225,244,4,492,C,30.86610757839372,-91.016288869623,W,04,AT&T Mobility,WIRELESS
6214,225,244,5,492,C,30.86610757839372,-91.016288869623,W,04,AT&T Mobility,WIRELESS
153F,225,244,6,492,S,30.86610757839372,-91.016288869623,C,00,Bandwidth.com,CLEC
516C,225,244,7,492,V,30.86610757839372,-91.016288869623,V,18,AT&T Internet Services,IPES
153F,225,244,8,492,S,30.86610757839372,-91.016288869623,C,00,Bandwidth.com,CLEC
153F,225,244,9,492,S,30.86610757839372,-91.016288869623,C,00,Bandwidth.com,CLEC
6214,225,245,0,492,C,30.77371768484475,-91.37647651458998,W,04,AT&T Mobility,WIRELESS
6214,225,245,1,492,C,30.77371768484475,-91.37647651458998,W,04,AT&T Mobility,WIRELESS
6214,225,245,2,492,C,30.77371768484475,-91.37647651458998,W,04,AT&T Mobility,WIRELESS
3232,225,245,3,492,S,30.77371768484475,-91.37647651458998,C,00,Level 3,CLEC
6214,225,245,4,492,C,30.77371768484475,-91.37647651458998,W,04,AT&T Mobility,WIRELESS
516C,225,245,5,492,V,30.77371768484475,-91.37647651458998,V,18,AT&T Internet Services,IPES
3807,225,245,6,492,S,30.77371768484475,-91.37647651458998,C,00,Network Telephone Corporation,CLEC
153F,225,245,7,492,S,30.77371768484475,-91.37647651458998,C,00,Bandwidth.com,CLEC
153F,225,245,8,492,S,30.77371768484475,-91.37647651458998,C,00,Bandwidth.com,CLEC
153F,225,245,9,492,S,30.77371768484475,-91.37647651458998,C,00,Bandwidth.com,CLEC
6664,225,246,0,492,C,30.45807280513529,-91.14628858612196,W,65,Sprint,PCS
6664,225,246,1,492,C,30.45807280513529,-91.14628858612196,W,65,Sprint,PCS
7190,225,246,2,492,S,30.45807280513529,-91.14628858612196,C,00,Cox,CLEC
6664,225,246,3,492,C,30.45807280513529,-91.14628858612196,W,65,Sprint,PCS
9419,225,246,4,492,S,30.45807280513529,-91.14628858612196,B,00,AT&T Southeast,RBOC
6664,225,246,5,492,C,30.45807280513529,-91.14628858612196,W,65,Sprint,PCS
9419,225,246,6,492,S,30.45807280513529,-91.14628858612196,B,00,AT&T Southeast,RBOC
7190,225,246,7,492,S,30.45807280513529,-91.14628858612196,C,00,Cox,CLEC
7190,225,246,8,492,S,30.45807280513529,-91.14628858612196,C,00,Cox,CLEC
9419,225,246,9,492,S,30.45807280513529,-91.14628858612196,B,00,AT&T Southeast,RBOC
9419,225,248,0,492,S,30.45807280513529,-91.14628858612196,B,00,AT&T Southeast,RBOC
9419,225,248,1,492,S,30.45807280513529,-91.14628858612196,B,00,AT&T Southeast,RBOC
9419,225,248,2,492,S,30.45807280513529,-91.14628858612196,B,00,AT&T Southeast,RBOC
9419,225,248,3,492,S,30.45807280513529,-91.14628858612196,B,00,AT&T Southeast,RBOC
9419,225,248,4,492,S,30.45807280513529,-91.14628858612196,B,00,AT&T Southeast,RBOC
6664,225,248,5,492,C,30.45807280513529,-91.14628858612196,W,65,Sprint,PCS
7190,225,248,6,492,S,30.45807280513529,-91.14628858612196,C,00,Cox,CLEC
9419,225,248,7,492,S,30.45807280513529,-91.14628858612196,B,00,AT&T Southeast,RBOC
9419,225,248,8,492,S,30.45807280513529,-91.14628858612196,B,00,AT&T Southeast,RBOC
9419,225,248,9,492,S,30.45807280513529,-91.14628858612196,B,00,AT&T Southeast,RBOC
6664,225,249,0,492,C,30.45807280513529,-91.14628858612196,W,65,Sprint,PCS
6664,225,249,1,492,C,30.45807280513529,-91.14628858612196,W,65,Sprint,PCS
150C,225,249,2,492,C,30.45807280513529,-91.14628858612196,W,04,T-Mobile,PCS
6664,225,249,3,492,C,30.45807280513529,-91.14628858612196,W,65,Sprint,PCS
6664,225,249,4,492,C,30.45807280513529,-91.14628858612196,W,65,Sprint,PCS
6664,225,249,5,492,C,30.45807280513529,-91.14628858612196,W,65,Sprint,PCS
150C,225,249,6,492,C,30.45807280513529,-91.14628858612196,W,04,T-Mobile,PCS
6664,225,249,7,492,C,30.45807280513529,-91.14628858612196,W,65,Sprint,PCS
150C,225,249,8,492,C,30.45807280513529,-91.14628858612196,W,04,T-Mobile,PCS
150C,225,249,9,492,C,30.45807280513529,-91.14628858612196,W,04,T-Mobile,PCS
6664,225,250,0,492,C,30.45807280513529,-91.14628858612196,W,65,Sprint,PCS
153F,225,250,1,492,S,30.45807280513529,-91.14628858612196,C,00,Bandwidth.com,CLEC
6664,225,250,2,492,C,30.45807280513529,-91.14628858612196,W,65,Sprint,PCS
6664,225,250,3,492,C,30.45807280513529,-91.14628858612196,W,65,Sprint,PCS
6664,225,250,4,492,C,30.45807280513529,-91.14628858612196,W,65,Sprint,PCS
516C,225,250,5,492,V,30.45807280513529,-91.14628858612196,V,18,AT&T Internet Services,IPES
